   -0.834733775111203435E+01   -0.250886646416068615E-01    0.340209053936191822E+03    0.234580804989903299E+04   -0.546507147624522016E+01   -0.437617157301285697E+00   -0.117329297726294612E+01   -0.447769968663661189E+01   -0.673375690028749130E+01   -0.517324864782944260E+01   -0.906399316928130006E+01
   -0.988985473019337391E+01   -0.530448819399944860E+01    0.107453474504761857E+03    0.271995212780659858E+04   -0.571552059871382667E+01   -0.798364739722422501E-01   -0.224655266741325521E+01   -0.990289752565246850E+01   -0.388172466687140272E+01   -0.921731147018854102E+01   -0.892158699877407102E+01
   -0.783498509302006951E+01   -0.327346625810936409E+01    0.190858834208977441E+03    0.222836971356570757E+04   -0.705836494179594620E+01   -0.897395446497056604E+00   -0.157219118039989514E+01   -0.180386166698229999E+01   -0.655432964983724364E+01   -0.325721799130367895E+01   -0.874367131213366378E+01
   -0.893969753334484629E+01   -0.378535675683218464E+01    0.585741126460750706E+03    0.224254747237411357E+04   -0.682591811526339853E+00   -0.299429889558828877E+00    0.601842494138269402E+00   -0.551770396699834453E+01   -0.713370179263796178E+01   -0.343410990671744543E+01   -0.856648288225122911E+01
   -0.785487104171962436E+01   -0.425634039116028084E+01    0.862008741274432623E+03    0.149923709436047125E+04    0.477920489152488237E+01   -0.493566906979650444E+00   -0.278722825451429213E+01   -0.931414827380560695E+00   -0.126536783354439919E+01   -0.971886788910918398E-01   -0.799171551548887749E+01
   -0.897773093202575190E+01   -0.331157913422590422E+01    0.744994235190942845E+03    0.144052636339011951E+04   -0.960308540057168258E+00   -0.703708235984489949E+00   -0.790935106580562319E+00   -0.143064447265934369E+01   -0.389153590332823462E+01   -0.359844761380080413E+01   -0.797174009274701767E+01
   -0.787727820539701007E+01   -0.241239193696259679E+01    0.895298596049923106E+02    0.220293955734604697E+04   -0.591337026772263119E+01   -0.203571781652975292E+00   -0.783061727636606086E+00   -0.607486744723031258E+01   -0.560969770018255076E+01   -0.282931943867085334E+01   -0.785301679422125432E+01
   -0.847722177523167986E+01   -0.450593086417332245E+01    0.701499133146262807E+03    0.160020502212356314E+04    0.360300922712562510E+01   -0.407013677099701487E+00   -0.132446472022523132E+01   -0.282876052643955944E+01   -0.352092339981131630E+01   -0.605457811941068513E+00   -0.784269982132282806E+01
   -0.788266154712498057E+01   -0.190365699417170919E+01    0.909844969257144840E+03    0.214127812751536112E+04   -0.639426433232458979E+01   -0.640066404351618656E+00   -0.182451882524583819E+01   -0.623325563126450710E+01   -0.158907167961270623E+01   -0.476782232239606785E+01   -0.767482578773410840E+01
   -0.712982328809918187E+01    0.160891998800230862E+01    0.303502214688606387E+03    0.159788290015361781E+04   -0.249965977306689524E+01    0.745341538798406589E+00   -0.398770415809886858E+01   -0.374299063571285018E+01   -0.689965611318760264E+01   -0.719074138931806939E+01   -0.754882224332986240E+01
   -0.805218579980393123E+01   -0.622739405142716862E+00    0.182668955049753094E+03    0.256671548766442902E+04   -0.786962350634670305E+01    0.165947069675097536E+00   -0.275479310453361492E-01   -0.386136153311334951E+01   -0.918549902309100474E+01   -0.968569367500294121E+01   -0.715396690286577108E+01
   -0.922560776315106423E+01   -0.142148389924066709E+01    0.880840298718137547E+03    0.226927402738827550E+04   -0.265353916484776331E+01    0.521798621197076207E+00   -0.331318198104441031E+01   -0.964141919077394505E+01   -0.419882011202962069E+01   -0.274487729364980915E+01   -0.710855444823543259E+01
   -0.865912556648254395E+01    0.161633491516113281E+01    0.145854651927947998E+03    0.100183328986167908E+04   -0.622908943891525269E+01    0.656982541084289551E+00   -0.154038214683532715E+01   -0.243354499340057373E+01   -0.936744213104248047E+01   -0.262412428855895996E+01   -0.708847561076610511E+01
   -0.834850693709801739E+01   -0.434120228012206599E+01    0.324664045097406017E+03    0.264030709480261339E+04   -0.434153551238681068E+01    0.122122445503233257E+00    0.528343922680756251E-01   -0.963070671693666824E+01   -0.801968302726584525E+01   -0.193506822840151216E+01   -0.703554539244150057E+01
   -0.903378582934791297E+01   -0.281370583004909047E+01    0.932972787392500209E+03    0.232614517951679682E+04   -0.606586026278054113E+01   -0.108654475129358663E+00   -0.349700232487975660E+01   -0.561464951945252455E+01   -0.891146613134974608E+01   -0.347950191901346351E+01   -0.680789285231238495E+01
   -0.885128772315520429E+01   -0.492026899319898270E+01    0.556534267257349939E+03    0.238479167338375100E+04   -0.488942744861774869E+01    0.541651942158614119E-01   -0.272790262627988822E+01   -0.190491476406629268E+01   -0.668713461805723242E+01   -0.376821471951749754E+01   -0.676784581173634958E+01
   -0.866574705515557575E+01   -0.596427045135971134E+01    0.635419436275971748E+03    0.268331152800021755E+04   -0.857340862699979311E+01    0.471452624856355973E+00   -0.206192668731551265E+01   -0.663045679312961678E+01   -0.173680324056792657E+01   -0.202370619369121130E+01   -0.671963104538158351E+01
   -0.796336189744147127E+01   -0.235701206723857748E+01    0.891490774212778774E+03    0.218946134040270999E+04   -0.886189458551596765E+01    0.332205622500214792E+00   -0.289002200063211401E+01   -0.448734687892918505E+01   -0.162931420005323702E+01   -0.624413660185197816E+01   -0.669790168764142635E+01
   -0.696537633604250139E+01    0.102950984998940953E+00    0.503705067680827767E+03    0.200716332722577840E+04   -0.700008680953712137E+01    0.911267105267832278E+00   -0.370544537195213586E+01   -0.157288421671529832E+01   -0.650038450910719767E+01   -0.974878069299719918E+01   -0.668591848013767986E+01
   -0.829345684772055591E+01   -0.545930405387683315E+01    0.450512379190876459E+03    0.241020813827265192E+04   -0.720777455045189441E+01   -0.736386318959398656E+00   -0.339074039813232320E+01   -0.507472109877031841E+00   -0.545103330036540346E+01   -0.114119609084785267E+01   -0.662823367408311093E+01
   -0.772187126085842479E+01    0.142665591206691644E+00    0.127649402302309724E+03    0.195169825402466404E+04   -0.243755901656965612E+01    0.552211970888528692E+00   -0.278104614441362363E+01   -0.668312145225110399E+01   -0.391121916620044985E+01   -0.703344521995930272E+01   -0.661892888661723955E+01
   -0.853733234706340660E+01   -0.187751994552562884E+01    0.277586156876376720E+03    0.212961029152807077E+04    0.135652629105647371E+01   -0.197794136284663913E+00   -0.156514056932080203E+01   -0.512250562178690405E+01   -0.369560022221593787E+01   -0.688351492793021080E+01   -0.657443297293694595E+01
   -0.879901032287177998E+01   -0.309273046191076206E+01    0.358396095326113027E+03    0.241188305790633513E+04   -0.417335364635141026E+01   -0.959240322752158425E-01    0.782535464774946732E+00   -0.185383417581970633E+01   -0.671396509669437691E+01   -0.350265425786520090E+01   -0.651536459383919109E+01
   -0.769891575575605902E+01    0.414482873887817149E+01    0.635029462389563605E+03    0.245504859826594566E+04    0.460914218002185905E+00    0.836915541258268281E+00   -0.220305543592212461E+01   -0.191995772951574573E+01   -0.541645769522706910E+01   -0.322555674051873709E+01   -0.647457453199475896E+01
   -0.908215761804343913E+01   -0.285473536949300177E+01    0.990317880223385032E+03    0.235183806353344062E+04   -0.837803690249527122E+01    0.464079024751982816E+00   -0.326528569174587346E+01   -0.866449026088163876E+01   -0.225292160205784331E+01   -0.493768404626814394E+01   -0.646072367380356027E+01
   -0.993554463534482757E+01   -0.450156313280945142E+01    0.804579806739634591E+03    0.245837595392856883E+04   -0.652705219082590027E+01   -0.145678382660323513E+00   -0.147926092006049892E-01   -0.689540762490866044E+00   -0.573175440135876713E+01   -0.153373447552542785E+00   -0.640318216433676479E+01
   -0.709497114411838936E+01   -0.965671718619250719E+00    0.880469147454026484E+03    0.205620276663256027E+04   -0.811586839709501540E+01   -0.559071946127424058E-01   -0.289132726504728321E+01   -0.406026022743931492E+01   -0.425647646862779894E+01   -0.638731654920505854E+01   -0.636408114470719966E+01
   -0.867310775608480355E+01   -0.356607987562270878E+01    0.699735312307750064E+03    0.260670783912200659E+04   -0.289644406547454292E+01   -0.371657691331015450E-01   -0.340445725274769906E+01   -0.273001098794281116E+01   -0.781843769538601130E+01   -0.794944182672715627E+01   -0.634320889567933577E+01
   -0.829248772094801012E+01   -0.509495767225138518E+01    0.600428917924655366E+03    0.141995374727395847E+04    0.321073822811910325E+01   -0.755952985452997717E+00   -0.232555531872294008E+01   -0.218070163765002434E+00   -0.377219878558520261E+01   -0.793520705495416578E+01   -0.634100041537576953E+01
   -0.656978400755370373E+01   -0.140513225020078725E+01    0.482802638984872942E+03    0.254900517451471296E+04    0.304304747558537869E+00    0.771118192784525647E-03   -0.374766441118457205E+01   -0.470920028320769291E-01   -0.208970575439072181E+01   -0.277357354235000386E+01   -0.634014233363410362E+01
   -0.896723565891916152E+01   -0.179070879774228953E+01    0.448181614939441204E+03    0.258010205979223838E+04   -0.550343164638874160E+01    0.375829087890575675E+00   -0.371631122778641876E+01   -0.272276588691953236E+01   -0.662768014473650879E+01   -0.270651076027683501E+01   -0.633671668287567158E+01
   -0.663483842507985422E+01    0.471450537197475583E+01    0.630902472544769140E+02    0.247821550073124581E+04   -0.705913404686761048E+01   -0.900693749671213073E-01   -0.322589818263900074E+01   -0.972287554852664115E+01   -0.909116907249601169E+01   -0.963186428437403208E+01   -0.632976656353316702E+01
   -0.724709698052161322E+01    0.430540497904197039E+01    0.684647572012403998E+03    0.253425832461237587E+04   -0.756808257790496341E+01    0.796357838008036278E+00   -0.202138514324929108E+01   -0.873293235860793970E+01   -0.914145115232230410E+01   -0.654621222107391443E+01   -0.627728484723684765E+01
   -0.874022366579681709E+01   -0.151390267596812933E+01    0.481628589123391748E+03    0.263574097492462715E+04   -0.846553410866636824E+01    0.236915620943824567E+00   -0.442889973357412980E+00   -0.541935086065146887E+01   -0.875618490087671120E+01   -0.148820807128791266E+01   -0.627163003924859108E+01
   -0.943184157738499351E+01   -0.219914777280350915E+01    0.578465669537790632E+03    0.148097702095666796E+04    0.521589284604300829E+01   -0.627934360224132959E+00   -0.923287245890743069E+00   -0.639387260320279616E+01   -0.341529624396374132E+01   -0.258242535551110741E+01   -0.626427106139106726E+01
   -0.761644732330847596E+01   -0.229560313476950384E+01    0.434255495429569223E+02    0.237094606588489842E+04   -0.441936118051697413E+01   -0.359770867872332589E+00    0.167399740553649146E+00   -0.125099929451452851E+01   -0.668570546953567835E+01   -0.650727049244405897E+01   -0.623485796172526374E+01
   -0.944759746125165734E+01   -0.213141876735108315E+01    0.997644955045670827E+03    0.253192214705773176E+04   -0.651916509213377537E+01    0.344110356240865389E-01   -0.127473680603287720E+01   -0.484985768137280093E+01   -0.573147570781562887E+01   -0.503303883443787115E+01   -0.622211541060470807E+01
   -0.980274442476859420E+01   -0.535162773931230173E+01    0.117346855116061803E+03    0.274333329233848144E+04    0.628074462197183436E+00    0.301006852270858882E+00   -0.751967148531214491E+00   -0.857457243753793996E+01   -0.656254531796953167E+01   -0.729694112085409330E+01   -0.621102006815834340E+01
   -0.398679709254610692E+01    0.375093180880794108E+01    0.164573174308255744E+03    0.261169138116440990E+04   -0.525576968344051565E+01   -0.952954422033924775E+00    0.739851964380652483E+00   -0.835131483828750554E+01   -0.437164553355153007E+01   -0.444566714418759279E+01   -0.620187120387286406E+01
   -0.966869097136425459E+01   -0.404780563218181744E+01    0.845865197269321243E+03    0.246692143215597571E+04   -0.694950646852194254E+01   -0.248914414311673604E+00   -0.851410462443578542E+00   -0.608795655642480149E+01   -0.292268094479381624E+01   -0.315130563400781849E+01   -0.619384136628132254E+01
   -0.944000098222013584E+01   -0.521496867698483069E+01    0.398343812654966200E+03    0.246438964346588955E+04   -0.429624024209566446E+01    0.450017500187015917E+00   -0.187464353337166889E+01   -0.283161015411874040E+01   -0.695615104862999534E+01   -0.467408814419266871E+01   -0.619314110298120113E+01
   -0.788659682507095994E+01   -0.296226460596259411E+01    0.265818348749575577E+02    0.244106803923327061E+04   -0.456526305320663806E+01   -0.523398801399707847E+00   -0.311496254585886190E+01   -0.156639939511008919E+01   -0.859718398483596147E+01   -0.911954307659691565E+01   -0.613107116645928940E+01
   -0.629705127838926693E+01    0.509706636713470118E+01    0.605192719675448757E+03    0.260997694058504294E+04   -0.712094577539764373E+01   -0.507623976521750730E+00   -0.176126541691081862E+01   -0.598555514469106598E+01   -0.843585061160965743E+01   -0.491599443262605096E+01   -0.604594062366256146E+01
   -0.869116363529461111E+01   -0.163232016044855666E+01    0.671485440559402775E+02    0.256687561724614716E+04   -0.603224631747410456E+01    0.780098239834061458E+00   -0.312454146966050672E+01   -0.215768519796246494E+01   -0.368376642628297812E+01   -0.121871225061988042E+01   -0.600414505694264555E+01
   -0.795221444792496523E+01   -0.949286440477983717E+00    0.811483317783308735E+03    0.243955838078913894E+04   -0.462064336637644324E+01   -0.715508972749626992E+00   -0.310457277114993779E+01   -0.948791337533092971E+01   -0.353189468067448775E+01   -0.514087277789723807E+01   -0.595450897766507659E+01
   -0.782008812814708953E+01    0.555784664697514863E+00    0.638292657386551809E+03    0.236731046057303820E+04   -0.364076726796437544E+01    0.888078171224401025E+00   -0.913441815805495771E-01   -0.717038450229523505E-02   -0.411722692532034529E+01   -0.544930316856237784E+01   -0.590447686684171025E+01
   -0.867368495254651073E+01   -0.151537017272730345E+01    0.392202096937557997E+03    0.257152698530014823E+04   -0.888688548940307044E+01   -0.724493045578602501E+00   -0.218653522452881832E+01   -0.303190697281188370E+01   -0.869508037899862174E+01   -0.537974842285137456E+01   -0.579883745846462428E+01
   -0.912616987710507743E+01   -0.458062035636291753E+01    0.557269858475970864E+03    0.248131119694686822E+04   -0.573757816345723981E+01   -0.447224357438339437E-01   -0.901479896442095807E+00   -0.712729865675560603E+01   -0.467452075274765821E+01   -0.837950782682106343E+01   -0.574517724005889985E+01
   -0.910047844799385608E+01   -0.189144544602840625E+01    0.346073889068654239E+03    0.250633795908426418E+04   -0.504924846809816685E+01   -0.353930996652344176E+00    0.369595988665601283E+00   -0.958752976044683614E+01   -0.717527313164890401E+01   -0.524770226599311407E+01   -0.574208724967087214E+01
   -0.890815164901682088E+01   -0.733275957563401803E+00    0.214437914552439025E+03    0.243461366674529881E+04   -0.300523916157147397E+01   -0.870463295954342353E-01    0.262895672496670230E-01   -0.955916892150387909E+01   -0.623678424555030730E+01   -0.387941400904090017E+01   -0.574092064028688043E+01
   -0.887967786051442687E+01   -0.173698121078609269E+00    0.920718279767979539E+03    0.264358082030078094E+04   -0.386432532991096345E+01    0.880932580081965844E+00   -0.335291926337742741E+00   -0.273013922680159560E+01   -0.283129585908134018E+01   -0.424253299562767605E+01   -0.571430505874956385E+01
   -0.697485251177616838E+01   -0.623884851222198833E+00    0.871347745461855652E+03    0.238826471723414579E+04   -0.578619700626584788E+01   -0.347486475163143460E-01   -0.142931840990931125E+01   -0.127281622433137898E+01   -0.413840629257492232E+01   -0.307367280133531473E+01   -0.562997974888956598E+01
   -0.880690176700766614E+01   -0.151315748092673275E+01    0.292449850063855592E+03    0.235580648679927890E+04   -0.513645649203455434E+01    0.147379369608805266E+00   -0.185295730846382511E+01   -0.363782426806866344E+01   -0.163684689252035476E+01   -0.574396486365870462E+01   -0.562275076295053555E+01
   -0.892288084757738353E+01   -0.202989091860664228E+01    0.217519235742747526E+03    0.250444518443238803E+04   -0.669257337491556736E+01   -0.205630027127813420E+00   -0.206810108319104557E+01   -0.359570064584225335E+01   -0.493733158736920696E+01   -0.695269799342892370E+01   -0.561069281666058561E+01
   -0.927974996352150683E+01   -0.287284976400556591E+01    0.444605340536936296E+03    0.265476489486533728E+04   -0.329028713570898201E+01    0.517582795312950372E+00    0.156848504066398498E+00   -0.208159207923078426E+01   -0.646187108881840633E+01   -0.628337478930336424E+01   -0.558454443601988704E+01
   -0.901549994008227351E+01   -0.378861036420621211E+01    0.227873285315774694E+03    0.254752194453435595E+04   -0.543203340925263412E+01    0.900547018755653017E-01   -0.464735213149801485E+00   -0.999310202293100325E+01   -0.558711427612864941E+01   -0.140738212134170837E+01   -0.557883152075776145E+01
   -0.855880866119317218E+01   -0.334456256618616932E+01    0.971511024641606014E+03    0.134280454406762601E+04    0.416922766844532688E+01   -0.616262111596561191E+00   -0.451508571938507242E+00   -0.525595376428536287E+01   -0.163045019025817695E+01   -0.199507923790863018E+00   -0.553867839506329318E+01
   -0.868955199832128145E+01   -0.235717108812671761E+01    0.312555989823137338E+03    0.261928581040934660E+04   -0.575297787282223805E+01    0.854385501423154947E+00   -0.462899075535275095E+00   -0.930150164810046931E+01   -0.549064436477760509E+01   -0.304334193351172111E+01   -0.552301149707356398E+01
   -0.753166279480485468E+01   -0.566267461403070271E+00    0.765772973856393378E+03    0.214497961481344282E+04   -0.830524279053113546E+00    0.389272325517836970E+00   -0.248672368544734734E+01   -0.643811832965446307E+01   -0.739428625626672709E+01   -0.526646656573819438E+01   -0.547789794869361835E+01
   -0.871734740255852181E+01   -0.419502522491421015E+01    0.445355944367828783E+03    0.260133328121445902E+04   -0.543421842784184417E+01    0.600172547475816165E+00   -0.240602814844129576E+01   -0.563337515174981451E+01   -0.904112859190114193E+01   -0.510048941232169728E+01   -0.547375178602407964E+01
   -0.604595194583986029E+01    0.469252071680113048E+01    0.541475578259446706E+03    0.230369089597775428E+04   -0.258734944525186439E+01   -0.671709305705627813E+00    0.767762499573052537E-01   -0.339709587330668761E+01   -0.765267004056375910E+01   -0.755043634113874340E+01   -0.547338456274240315E+01
   -0.709284310279883812E+01   -0.542716540066101327E+01    0.579541884458140203E+03    0.238588511277808720E+04   -0.419833988078920139E+01   -0.144978449716902547E+00    0.850417214551274725E+00   -0.112056067306628826E+01   -0.697671102841576740E+01   -0.500212374018971850E+01   -0.546798468657682424E+01
   -0.577844569312218592E+01    0.545002239988011716E+01    0.414052866262559007E+03    0.245043800015914849E+04   -0.622862852545109291E+01   -0.150167321580439439E+00   -0.168908104555173999E+01   -0.730089446580670920E+01   -0.596269188906052250E+01   -0.982545755181699576E+01   -0.539355269313227925E+01
   -0.903526237629982454E+01   -0.364574167376478275E+01    0.910457449104489001E+03    0.294704057229708815E+04   -0.219542475022580152E+01    0.884393644703789894E+00   -0.257598304035934289E+01   -0.850763646757214254E+01   -0.422456556715782838E+01   -0.544251883635026878E+01   -0.537413949143104297E+01
   -0.824286913659623366E+01   -0.433088119975613139E+00    0.198426548288029551E+03    0.241015314412402131E+04   -0.686260246100627214E+01   -0.193124276435168940E+00   -0.944232294970613673E+00   -0.806674280020066092E+01   -0.422960054055045376E+01   -0.661461243885795813E+01   -0.536425272712250134E+01
   -0.852111953124013688E+01   -0.467641540640248810E+01    0.190802972586362301E+03    0.250901464491226579E+04    0.482650290491724476E+00   -0.303575734121961371E-01   -0.322382981864253049E+01   -0.335757815313093477E+01   -0.434631757716657141E+01   -0.325687250073999834E+01   -0.532739852215343390E+01
   -0.884928897420170557E+01   -0.412685079883079542E+01    0.722134046869216832E+03    0.246707062490641329E+04   -0.139979787657692079E+01   -0.513396959939382835E-02   -0.140262441930443060E+01   -0.728399964303742031E+01   -0.363050098750548944E+01   -0.590591082873234541E+01   -0.532387202484737898E+01
   -0.866928761845784202E+01   -0.423292191048743760E+01    0.100514543777431498E+03    0.264546344558835472E+04   -0.701329604898483971E+01    0.858126203327396864E+00   -0.626017106107995769E+00   -0.222013552392630586E+01   -0.485910143579999954E+00   -0.844728706494806758E+01   -0.531926554653157080E+01
   -0.835845804442264040E+01   -0.574445243592812460E+01    0.594861051758248323E+03    0.227823056154116739E+04   -0.344801508572959836E+01    0.539798935408928537E+00   -0.192296456714093722E+01   -0.793009880140587686E+01   -0.409048115090334719E+01   -0.720339537223476256E+01   -0.529744397530904010E+01
   -0.897351135803295463E+01   -0.183015784921893232E+01    0.324907861200330714E+02    0.254374866136252786E+04   -0.720305935491330374E+00    0.599844173550334592E-01   -0.808751377541180538E+00   -0.257705309032381891E+01   -0.112512157084613840E+01   -0.722127827123880017E+01   -0.529684952059374226E+01
   -0.815936473636196880E+01   -0.108700060048360925E+01    0.265560052278145918E+03    0.252910112037864747E+04   -0.415214813268849703E+01    0.374399951350152360E+00   -0.255838258484188685E+01   -0.864065435309337992E+01   -0.653537181091450226E+01   -0.414705321506480828E+01   -0.529369268267905380E+01
   -0.804832809922519310E+01   -0.366956061171271530E+01    0.836800753256968278E+03    0.227604711109472737E+04   -0.790621586294055234E+01   -0.527548857277305827E+00   -0.308128478910247772E+01   -0.360426396420833495E+01   -0.428087140504347285E+01   -0.651582052653644794E+01   -0.528334366331771310E+01
   -0.906078521997303987E+01   -0.991809023727103778E+00    0.856414541905482224E+03    0.257397733219291786E+04   -0.934111270469079713E+00    0.314288218355631699E-01   -0.434090221608616211E+00   -0.389052105771100543E+01   -0.748302750263462713E+00   -0.538216788298378734E+01   -0.527731351368198531E+01
   -0.812993903071443569E+01   -0.473744361879273601E+01    0.875611293169495184E+03    0.242552123335370197E+04   -0.633440576254368537E+01    0.127990129042301337E-01   -0.201853638040597438E+01   -0.464874060213736673E+01   -0.531862548469906482E+01   -0.754941796582457059E+01   -0.526315024751984240E+01
   -0.608817171549996949E+01   -0.135883601534502851E+00    0.634250384821079251E+03    0.220094152319857130E+04   -0.336124533894560074E+01    0.538826568163916830E+00   -0.156355805539486292E+01   -0.200059892418419771E+01   -0.831164731975679771E+01   -0.300444093362593723E+01   -0.525657574994899157E+01
   -0.701124370710974087E+01   -0.220334238583796171E+01    0.128939339942218282E+03    0.213406140397660238E+04   -0.202857916943089212E+01   -0.391477564464280059E+00   -0.143984974386308373E+01   -0.184890634195568992E+01   -0.726643900763933193E+01   -0.778754918440791144E+01   -0.523850361850775226E+01
   -0.870750792580698274E+01   -0.299527790347848999E+01    0.306761724236361033E+03    0.242715327814649481E+04   -0.848910274682116750E+01   -0.267754889979708199E+00   -0.147434094783807801E+01   -0.413843407685478137E+01   -0.635756479798269325E+01   -0.550571915406792911E+01   -0.523666890540219221E+01
   -0.814214339862593128E+01   -0.183908596058361962E+01    0.873722447215640614E+03    0.254720643870917911E+04   -0.334424850114863048E+01    0.492801986363812450E+00   -0.209276072513847300E+01   -0.824635740318164601E+01   -0.347064947733929685E+01   -0.721030472902443798E+01   -0.521711942020258146E+01
   -0.835960013200972263E+01   -0.322520281022361788E+01    0.941675268490077656E+03    0.239313566191711288E+04   -0.837209574371226140E+01    0.284855618918675280E+00   -0.281213838776975411E+01   -0.275037845121195534E+01   -0.392284175139386537E+01   -0.402819745912476623E+01   -0.519611182197007260E+01
   -0.729546944690371291E+01   -0.722403364223007216E+00    0.524829939293232712E+02    0.242286626569069767E+04   -0.343871334131929096E+01   -0.666207533674830432E+00   -0.308183003011453671E+01   -0.314524075253825774E+01   -0.667377275434884254E+01   -0.497649965815037643E+01   -0.516937617003963101E+01
   -0.856824993134570256E+01   -0.125571715963330810E+01    0.195624804764554085E+03    0.236298353904166152E+04   -0.513734274382217038E+01    0.277950822179693358E-01   -0.247885418762181065E+01   -0.638981540856051744E+01   -0.692094401693178707E+01   -0.333092959196765293E+01   -0.514982302695051786E+01
   -0.841652923600079816E+01   -0.462985869958264651E+01    0.885399995387008971E+03    0.252899742613302169E+04   -0.529767841215121571E+01    0.791561221955300320E+00   -0.227786024765091888E+01   -0.141645886246098485E+01   -0.289132705761874931E+01   -0.594995705486959015E+01   -0.513018897053720924E+01
   -0.478695810562368251E+01    0.479234642010743528E+01    0.267656452944315788E+03    0.254657060453336817E+04   -0.794118404896341623E+01    0.978321317578980887E+00   -0.136843584405969132E+01   -0.481885609168941986E+01   -0.604120274114871059E+01   -0.339660861669524028E+01   -0.512519123377808405E+01
