  -0.609123706817626953E-001  -0.369579720497131348E+001   0.867027223110198975E+003   0.131322464346885681E+004  -0.407924526929855347E+001   0.357577800750732422E-001  -0.372641259431838989E+001  -0.586973488330841064E+001  -0.637605249881744385E+001  -0.219641327857971191E+000  -0.873913394352273196E+008  -0.570378062280500497E+001    1
  -0.344491004943847656E+000   0.584352207183837891E+001   0.942764759063720703E+003   0.174479967355728149E+004  -0.308069193363189697E+001   0.844246387481689453E+000  -0.321374768018722534E+001  -0.562817394733428955E+001  -0.121384620666503906E+001  -0.350461125373840332E+001  -0.588861187444118559E+008  -0.570711395613835482E+001    1
  -0.103259086608886719E+000  -0.483050823211669922E+001   0.947513699531555176E+003   0.260059049725532532E+004   0.218385136127471924E+001   0.410207629203796387E+000  -0.294321054220199585E+001  -0.602009177207946777E+001  -0.245882868766784668E+001  -0.659242630004882812E+001  -0.578503304749540612E+008  -0.571044728947168334E+001    1
  -0.484266877174377441E+000  -0.228339099884033203E+001   0.701068103313446045E+003   0.100064849853515625E+004   0.547177022695541382E+001  -0.441847920417785645E+000  -0.225404077768325806E+001  -0.410332083702087402E+001  -0.106367349624633789E+001  -0.997827053070068359E+001  -0.530032283455683067E+008  -0.571378062280501098E+001    1
  -0.228792428970336914E-001   0.238105845451354980E+001   0.720765471458435059E+003   0.116225859522819519E+004  -0.758593046665191650E+001   0.880732536315917969E-001   0.411188662052154541E+000  -0.730119109153747559E+001  -0.990773856639862061E+001  -0.569624185562133789E+001  -0.483159528050351292E+008  -0.571711395613834394E+001    1
  -0.655508637428283691E+000   0.948019981384277344E+000   0.996897876262664795E+003   0.237000113725662231E+004  -0.209655815362930298E+001   0.412731409072875977E+000  -0.290701591968536377E+001  -0.516908884048461914E+001  -0.429150044918060303E+001  -0.967577517032623291E+001  -0.437660009215941280E+008  -0.572044728947168135E+001    1
  -0.526118278503417969E-001   0.213510346412658691E+001   0.700209021568298340E+003   0.220493933558464050E+004  -0.797276937961578369E+001   0.495458126068115234E+000  -0.247837299108505249E+001  -0.878634512424468994E+001  -0.930637657642364502E+001  -0.839430272579193115E+001  -0.435815912783469781E+008  -0.572378062280502586E+001    1
  -0.117362141609191895E+001  -0.401558947563171387E+001   0.934437751770019531E+003   0.105870014429092407E+004   0.580762571096420288E+001  -0.755483865737915039E+000  -0.323230737447738647E+001  -0.284876048564910889E+001  -0.309526979923248291E+001  -0.427710533142089844E+001  -0.351437218827981949E+008  -0.572711395613835883E+001    1
  -0.148329138755798340E+000  -0.553180217742919922E+001   0.653130352497100830E+003   0.151210373640060425E+004  -0.423922830820083618E+001   0.852448821067810059E+000  -0.238496178388595581E+001  -0.987550199031829834E+001  -0.367565810680389404E+001  -0.890007376670837402E+001  -0.338289511776523963E+008  -0.573044728947169002E+001    1
  -0.774006247520446777E+000  -0.180113768577575684E+001   0.859626293182373047E+003   0.116377180814743042E+004   0.175541049242019653E+001  -0.555189371109008789E+000   0.578632414340972900E+000  -0.467735171318054199E+001  -0.380469262599945068E+001  -0.350078523159027100E+001  -0.334341388373381905E+008  -0.573378062280501766E+001    1
