   -0.159522597681261935E+01    0.360691628146100030E+01    0.421779610567410543E+03    0.151944112690748716E+04   -0.698197249380474894E+01   -0.398465892510754816E+00   -0.310015537409186726E+01    0.678919764135856862E+00    0.576323873955307486E+00   -0.255578944844614453E+01
   -0.255004837301091491E+01    0.425239620792278927E+01    0.369690685400484938E+03    0.159639474377777901E+04   -0.864412636696013870E+01   -0.387384258426121342E+00   -0.322520884878844560E+01    0.137980707239935629E+01    0.911271629081040424E+00   -0.321805415350874391E+01
   -0.236622946810014767E+01    0.569019183037695342E+01    0.651185001600859778E+03    0.167373535050578676E+04   -0.853810965136457511E+01   -0.496223600681401700E+00   -0.278763506884559842E+01    0.594288714469981993E+00    0.476135929203419184E+00   -0.256442533899871439E+01
   -0.236622946810014767E+01    0.569019183037695342E+01    0.651185001600859778E+03    0.167373535050578676E+04   -0.853810965136457511E+01   -0.496223600681401700E+00   -0.278763506884559842E+01    0.594288714469981993E+00    0.476135929203419184E+00   -0.256442533899871439E+01
   -0.310652706741191764E+01    0.506689282744956415E+01    0.636589222062655608E+03    0.127610545236667849E+04   -0.677511988685057531E+01   -0.410000729682294063E+00   -0.117878030059436512E+01   -0.214445849443824832E+00    0.452796251784522097E+00   -0.153792135152604437E+01
   -0.310652706741191764E+01    0.506689282744956415E+01    0.636589222062655608E+03    0.127610545236667849E+04   -0.677511988685057531E+01   -0.410000729682294063E+00   -0.117878030059436512E+01   -0.214445849443824832E+00    0.452796251784522097E+00   -0.153792135152604437E+01
   -0.310652706741191764E+01    0.506689282744956415E+01    0.636589222062655608E+03    0.127610545236667849E+04   -0.677511988685057531E+01   -0.410000729682294063E+00   -0.117878030059436512E+01   -0.214445849443824832E+00    0.452796251784522097E+00   -0.153792135152604437E+01
   -0.120129552178606858E+01    0.539396107060531449E+01    0.489575709024323999E+03    0.173726291276552956E+04   -0.885083885640861467E+01   -0.257176663417974627E+00   -0.241416473714902935E+01    0.148140347801323680E+01    0.544767383965776952E+00   -0.219172320405994281E+01
   -0.120129552178606858E+01    0.539396107060531449E+01    0.489575709024323999E+03    0.173726291276552956E+04   -0.885083885640861467E+01   -0.257176663417974627E+00   -0.241416473714902935E+01    0.148140347801323680E+01    0.544767383965776952E+00   -0.219172320405994281E+01
   -0.144035247628188579E+01    0.567948968665390197E+01    0.603802436726143583E+03    0.167765073494863918E+04   -0.834154939077206770E+01   -0.192069921287558176E+00   -0.283547566006964402E+01    0.193426646366671662E+01    0.574539500761342747E+00   -0.180420998422961154E+01
   -0.144035247628188579E+01    0.567948968665390197E+01    0.603802436726143583E+03    0.167765073494863918E+04   -0.834154939077206770E+01   -0.192069921287558176E+00   -0.283547566006964402E+01    0.193426646366671662E+01    0.574539500761342747E+00   -0.180420998422961154E+01
   -0.182758428354023650E+01    0.285587764883171857E+01    0.712401766786354642E+03    0.208596678881092885E+04   -0.868622866950643413E+01   -0.133507550322109037E+00   -0.364640101278936024E+01    0.186594789426268370E+01    0.418643428548957752E+00   -0.420318330128617568E+01
   -0.280414823626682796E+01    0.373001694331565758E+01    0.402948665791956387E+03    0.163014843031597638E+04   -0.669003408738664351E+01   -0.432209799556869778E+00   -0.336874491748537119E+01   -0.719161464660610927E+00    0.393102515424171517E+00   -0.373238288553018194E+01
   -0.364965264495388109E+01    0.202226854889707752E+01    0.444508054300349158E+03    0.228010784322693053E+04   -0.500483923634964434E+01   -0.671260970469374163E+00   -0.266205610901947232E+01   -0.114203330507087242E+01    0.356701777132487852E+00   -0.343351652565772625E+01
   -0.561199033160841143E+01    0.495600136665554913E+00    0.930945023429170647E+03    0.203255080986881399E+04   -0.514884689447380417E+01   -0.862288489581557460E-01   -0.350736827625576453E+01   -0.141559978989047308E+01    0.534075321947288684E+00   -0.474194563366664568E+01
   -0.240218101532935435E+01    0.841994106233541650E+00    0.556600958142054196E+03    0.107120927119424687E+04   -0.686101494719321447E+01    0.453301446831037458E+00   -0.283082894981519573E+01    0.805981595993085609E+00    0.654498701047583231E+00   -0.431123552991573966E+01
   -0.169014648599279838E+01    0.646294753080050910E+00    0.473150490776191305E+03    0.146249994385064588E+04   -0.654403756139821269E+01    0.463532895913014720E+00   -0.180278069497144244E+01    0.626050318844614040E+00    0.342946744649445856E+00   -0.351595755507443242E+01
   -0.253526463187206552E+01    0.205326297687427584E+01    0.581229809084421049E+03    0.197693582871988701E+04   -0.721474530669111402E+01    0.481691558035314715E+00   -0.305265682758592849E+01    0.441628750610960408E+00    0.618221764125502893E+00   -0.452323579300385159E+01
   -0.164627950159627012E+01    0.280188600682826028E+01    0.548079901651658020E+03    0.207382607826651929E+04   -0.374955501919611844E+01    0.400654823751442901E+00   -0.289794764336298982E+01    0.562503833472935089E+00    0.167662671747125541E+00   -0.285627611590849462E+01
   -0.264955279161142343E+01    0.530807194233875812E+01    0.341481518603460472E+03    0.158509409568964884E+04   -0.640893881841940694E+01   -0.342675101683213801E+00   -0.766633447840233018E+00    0.128822659115392923E-01    0.854572947005835526E+00   -0.186163151720326914E+01
   -0.264955279161142343E+01    0.530807194233875812E+01    0.341481518603460472E+03    0.158509409568964884E+04   -0.640893881841940694E+01   -0.342675101683213801E+00   -0.766633447840233018E+00    0.128822659115392923E-01    0.854572947005835526E+00   -0.186163151720326914E+01
   -0.122966888278629938E+01    0.558251487126069179E+01    0.233537914398744533E+03    0.162060287095879198E+04   -0.557742796262033202E+01   -0.923789861933823619E-01   -0.986427240675596284E+00   -0.132314877741723791E-02    0.600862565324207898E+00   -0.215921708296929449E+01
   -0.122966888278629938E+01    0.558251487126069179E+01    0.233537914398744533E+03    0.162060287095879198E+04   -0.557742796262033202E+01   -0.923789861933823619E-01   -0.986427240675596284E+00   -0.132314877741723791E-02    0.600862565324207898E+00   -0.215921708296929449E+01
   -0.695397104624287721E+00    0.446758645733450876E+01    0.219810565403661741E+03    0.169998832551487340E+04   -0.458895516478655985E+01   -0.409055559362951460E+00   -0.758532312581893464E+00    0.160800425460019714E+00    0.360988049333822558E+00   -0.228501817618969261E+01
   -0.195631878119376523E+01    0.443047141702919234E+01    0.462685686137589073E+03    0.186552041561710530E+04   -0.760513099279746640E+00    0.367460680856557254E-01   -0.214468124872682475E+01    0.627184710699868475E+00    0.556609333948904106E+00   -0.374711066139670468E+01
   -0.290178358554840088E+01   -0.439443182945251465E+01    0.819589555263519287E+03    0.113175562024116516E+04   -0.895854735374450684E+01   -0.905106544494628906E+00   -0.373646908998489380E+01    0.278793436288833618E+01    0.712192749977111794E+00   -0.253851802935859183E+01
   -0.247941388558517328E+01   -0.333186813676345306E+01    0.385005821313998069E+03    0.120525676748406863E+04   -0.561616405610819491E+01    0.637742673453573827E+00   -0.327931683694944720E+01    0.174606270388700624E+01    0.468416441889100033E+00   -0.105866349645188085E+01
   -0.247941388558517328E+01   -0.333186813676345306E+01    0.385005821313998069E+03    0.120525676748406863E+04   -0.561616405610819491E+01    0.637742673453573827E+00   -0.327931683694944720E+01    0.174606270388700624E+01    0.468416441889100033E+00   -0.105866349645188085E+01
   -0.247941388558517328E+01   -0.333186813676345306E+01    0.385005821313998069E+03    0.120525676748406863E+04   -0.561616405610819491E+01    0.637742673453573827E+00   -0.327931683694944720E+01    0.174606270388700624E+01    0.468416441889100033E+00   -0.105866349645188085E+01
   -0.247941388558517328E+01   -0.333186813676345306E+01    0.385005821313998069E+03    0.120525676748406863E+04   -0.561616405610819491E+01    0.637742673453573827E+00   -0.327931683694944720E+01    0.174606270388700624E+01    0.468416441889100033E+00   -0.105866349645188085E+01
   -0.247941388558517328E+01   -0.333186813676345306E+01    0.385005821313998069E+03    0.120525676748406863E+04   -0.561616405610819491E+01    0.637742673453573827E+00   -0.327931683694944720E+01    0.174606270388700624E+01    0.468416441889100033E+00   -0.105866349645188085E+01
   -0.229636013692335350E+01    0.391037032083676017E+01    0.900745578871902126E+03    0.203856969446559356E+04   -0.381048868703792376E+01    0.367577102793933186E+00   -0.280105736209908107E+01    0.208034337237629430E+01    0.663934720127782318E+00   -0.262485526031392569E+01
   -0.211611031801951199E+01    0.196349591769423082E+01    0.926773236703321572E+03    0.193883348664942105E+04   -0.263469204322190365E+01   -0.436827573104070499E-02   -0.299165022178654860E+01    0.293037488454948747E+01    0.498545287636677048E+00   -0.272513080592132173E+01
   -0.158512079772722458E+01    0.413269245492626780E+00    0.632942504404070746E+03    0.124152070933498567E+04   -0.474549891891975850E+01   -0.349028316405143202E+00   -0.269126656598598757E+01    0.249802967666209685E+01    0.576615905174251431E+00   -0.224721980369796359E+01
   -0.200670757614881534E+01   -0.280444495809231142E+00    0.758702031215380998E+03    0.134991275335436330E+04   -0.868374972980309501E+01   -0.432036358449914282E-01   -0.272881831499082228E+01    0.139914919793402559E+01    0.389023129408731405E+00   -0.404233507528349012E+01
   -0.158075712849002770E+01   -0.594727389161612940E+00    0.630631993920233640E+03    0.168275621375878609E+04   -0.636223907344624529E+01    0.888935830315377151E+00   -0.335883458363653720E+01    0.105392750248421585E+01    0.121850296005774850E+00   -0.235487491762071777E+01
   -0.158075712849002770E+01   -0.594727389161612940E+00    0.630631993920233640E+03    0.168275621375878609E+04   -0.636223907344624529E+01    0.888935830315377151E+00   -0.335883458363653720E+01    0.105392750248421585E+01    0.121850296005774850E+00   -0.235487491762071777E+01
   -0.249293120191800188E+01   -0.482283472787341161E+01    0.480567523394798513E+03    0.104653998247023378E+04   -0.741474137012610690E+01    0.517195566121951833E+00   -0.387914497585785689E+01    0.119169956205132443E+01    0.435196902620030635E+00   -0.101761092475697934E+01
   -0.249293120191800188E+01   -0.482283472787341161E+01    0.480567523394798513E+03    0.104653998247023378E+04   -0.741474137012610690E+01    0.517195566121951833E+00   -0.387914497585785689E+01    0.119169956205132443E+01    0.435196902620030635E+00   -0.101761092475697934E+01
   -0.249293120191800188E+01   -0.482283472787341161E+01    0.480567523394798513E+03    0.104653998247023378E+04   -0.741474137012610690E+01    0.517195566121951833E+00   -0.387914497585785689E+01    0.119169956205132443E+01    0.435196902620030635E+00   -0.101761092475697934E+01
   -0.249293120191800188E+01   -0.482283472787341161E+01    0.480567523394798513E+03    0.104653998247023378E+04   -0.741474137012610690E+01    0.517195566121951833E+00   -0.387914497585785689E+01    0.119169956205132443E+01    0.435196902620030635E+00   -0.101761092475697934E+01
   -0.249293120191800188E+01   -0.482283472787341161E+01    0.480567523394798513E+03    0.104653998247023378E+04   -0.741474137012610690E+01    0.517195566121951833E+00   -0.387914497585785689E+01    0.119169956205132443E+01    0.435196902620030635E+00   -0.101761092475697934E+01
   -0.293922407861887969E+01   -0.490147171796528980E+01    0.227616369040244166E+03    0.116580548219592538E+04   -0.291730985812461796E+01    0.217871387145296413E-01   -0.197318436972162470E+01    0.181041599961292743E+01    0.689778849262852267E+00   -0.307907085031518069E+01
   -0.244095241173790978E+01    0.351711854974289473E+00    0.314572070775396071E+03    0.153873890717791801E+04   -0.463379986967068191E+01    0.929290737312020942E+00   -0.813180470259868393E+00    0.238082686383394959E+01    0.960657791011242934E+00   -0.293215337633226492E+01
   -0.718853818245008824E-01    0.318377888597176373E+01    0.213380429408116100E+03    0.127261408743359880E+04   -0.165034927134149090E+01    0.118517406954966820E+00   -0.618459644820555265E+00    0.150551372626044655E+01    0.696276652180481292E+00   -0.277557470511572735E+01
   -0.263425665633720385E+00    0.157358605959731612E+01    0.224451305272406898E+03    0.127074744302687691E+04   -0.260054525813182380E+01   -0.323507909671509997E+00    0.410602097383310216E+00    0.176137265240780572E+01    0.744488878604008142E+00   -0.341000759044535373E+01
   -0.521665763005573879E+00    0.193813040934157499E+01    0.119621104235604065E+03    0.132404227852982376E+04   -0.183520947735748940E+01   -0.838926634435177787E+00    0.588100224564753304E+00    0.635739528363093775E+00    0.884419161427038247E+00   -0.444838348591529975E+01
   -0.421610900178713166E+00    0.268802154351458888E+01    0.278084702247617827E+03    0.106130432288969268E+04   -0.269717760605399182E+01   -0.252308627213051140E+00    0.932725229756644403E+00    0.177261007798757708E+01    0.720648506114913823E+00   -0.275389189608698182E+01
   -0.199885589756256188E+01   -0.153345009260087739E+01    0.518127181656322477E+03    0.150090243010137920E+04   -0.597786064846206244E+01    0.978098945500163186E-01    0.293617139019491269E+00    0.261808622352571163E+01    0.349975112924745702E+00   -0.913011714831538979E+00
   -0.199885589756256188E+01   -0.153345009260087739E+01    0.518127181656322477E+03    0.150090243010137920E+04   -0.597786064846206244E+01    0.978098945500163186E-01    0.293617139019491269E+00    0.261808622352571163E+01    0.349975112924745702E+00   -0.913011714831538979E+00
   -0.199885589756256188E+01   -0.153345009260087739E+01    0.518127181656322477E+03    0.150090243010137920E+04   -0.597786064846206244E+01    0.978098945500163186E-01    0.293617139019491269E+00    0.261808622352571163E+01    0.349975112924745702E+00   -0.913011714831538979E+00
   -0.199885589756256188E+01   -0.153345009260087739E+01    0.518127181656322477E+03    0.150090243010137920E+04   -0.597786064846206244E+01    0.978098945500163186E-01    0.293617139019491269E+00    0.261808622352571163E+01    0.349975112924745702E+00   -0.913011714831538979E+00
   -0.199885589756256188E+01   -0.153345009260087739E+01    0.518127181656322477E+03    0.150090243010137920E+04   -0.597786064846206244E+01    0.978098945500163186E-01    0.293617139019491269E+00    0.261808622352571163E+01    0.349975112924745702E+00   -0.913011714831538979E+00
   -0.199885589756256188E+01   -0.153345009260087739E+01    0.518127181656322477E+03    0.150090243010137920E+04   -0.597786064846206244E+01    0.978098945500163186E-01    0.293617139019491269E+00    0.261808622352571163E+01    0.349975112924745702E+00   -0.913011714831538979E+00
   -0.179426546338273951E+01    0.149596438561553224E+01    0.554218761419702560E+03    0.126917143946817441E+04   -0.383034555707027913E+01   -0.913514647428983251E+00   -0.155782374256292044E+00    0.811130635246520182E+00    0.455277213103691292E+00   -0.248963838239051771E+01
   -0.179426546338273951E+01    0.149596438561553224E+01    0.554218761419702560E+03    0.126917143946817441E+04   -0.383034555707027913E+01   -0.913514647428983251E+00   -0.155782374256292044E+00    0.811130635246520182E+00    0.455277213103691292E+00   -0.248963838239051771E+01
   -0.212694204070843007E+01   -0.135632942448894234E+01    0.467184570765139426E+03    0.119498657912708245E+04   -0.354213471232097632E+01   -0.644177156591316802E+00   -0.140109594552141248E+01    0.157643738820325385E+01    0.543430954848516445E+00   -0.450171189242766623E+01
   -0.226731874406595235E+01    0.110343719403031315E+01    0.784869501182964655E+03    0.104758772757637166E+04   -0.700421739676616451E+01    0.218556676403332206E+00   -0.234573431090776552E+00    0.223934033207530359E+01    0.694360714170422777E+00   -0.329661084933782123E+01
   -0.168923461647261242E+01    0.379789888382189744E+01    0.590590903134619111E+03    0.221618122942405671E+04    0.403178500151426356E+01    0.415965543621842349E+00   -0.116227417781945608E+01    0.134284210194330145E+01    0.820922405416452228E+00   -0.502116842500158711E+01
   -0.256762817558446521E+01    0.401989429021275413E+01    0.492414471339840759E+03    0.305640733805854779E+04   -0.267798528479496412E+01    0.277779922803505164E+00   -0.572963302042577283E-01    0.209186200125614441E+01    0.535715516634068356E+00   -0.401534132627119877E+01
   -0.685474939455264831E+00    0.174807333744331395E+01    0.532306037331312950E+03    0.255193723472836473E+04   -0.855513352975819430E+00    0.388176982327755438E+00   -0.160339563420959941E+01    0.145907026630513847E+01    0.430764489070287637E+00   -0.197407196091839143E+01
   -0.685474939455264831E+00    0.174807333744331395E+01    0.532306037331312950E+03    0.255193723472836473E+04   -0.855513352975819430E+00    0.388176982327755438E+00   -0.160339563420959941E+01    0.145907026630513847E+01    0.430764489070287637E+00   -0.197407196091839143E+01
   -0.161039490210537650E+00    0.870887490977350964E+00    0.628756830421277073E+03    0.303248914461445656E+04    0.333744478687685486E+01    0.446139188832740841E+00   -0.201810642961413444E+01    0.155314565149816852E+01    0.297576650155177092E+00   -0.132370695498080315E+01
   -0.161039490210537650E+00    0.870887490977350964E+00    0.628756830421277073E+03    0.303248914461445656E+04    0.333744478687685486E+01    0.446139188832740841E+00   -0.201810642961413444E+01    0.155314565149816852E+01    0.297576650155177092E+00   -0.132370695498080315E+01
   -0.161039490210537650E+00    0.870887490977350964E+00    0.628756830421277073E+03    0.303248914461445656E+04    0.333744478687685486E+01    0.446139188832740841E+00   -0.201810642961413444E+01    0.155314565149816852E+01    0.297576650155177092E+00   -0.132370695498080315E+01
   -0.161039490210537650E+00    0.870887490977350964E+00    0.628756830421277073E+03    0.303248914461445656E+04    0.333744478687685486E+01    0.446139188832740841E+00   -0.201810642961413444E+01    0.155314565149816852E+01    0.297576650155177092E+00   -0.132370695498080315E+01
   -0.410153234307593895E+01    0.584527512635800406E+01    0.842066076195621463E+03    0.184253445028357510E+04   -0.664139565122113229E+01    0.378253835220956347E+00    0.973001589270507949E+00    0.121401045103841998E+01    0.114224303272340588E+01   -0.389720993575427865E+01
   -0.139373473957482119E+01   -0.393023411296048186E+01    0.580706600348716051E+03    0.239459459502482196E+04   -0.224401851224875770E-02    0.798584748675325473E+00    0.869232721407525055E+00    0.124838714796291983E+01    0.403080074497090046E+00   -0.856549225993048946E+00
   -0.139373473957482119E+01   -0.393023411296048186E+01    0.580706600348716051E+03    0.239459459502482196E+04   -0.224401851224875770E-02    0.798584748675325473E+00    0.869232721407525055E+00    0.124838714796291983E+01    0.403080074497090046E+00   -0.856549225993048946E+00
   -0.139373473957482119E+01   -0.393023411296048186E+01    0.580706600348716051E+03    0.239459459502482196E+04   -0.224401851224875770E-02    0.798584748675325473E+00    0.869232721407525055E+00    0.124838714796291983E+01    0.403080074497090046E+00   -0.856549225993048946E+00
   -0.139373473957482119E+01   -0.393023411296048186E+01    0.580706600348716051E+03    0.239459459502482196E+04   -0.224401851224875770E-02    0.798584748675325473E+00    0.869232721407525055E+00    0.124838714796291983E+01    0.403080074497090046E+00   -0.856549225993048946E+00
   -0.139373473957482119E+01   -0.393023411296048186E+01    0.580706600348716051E+03    0.239459459502482196E+04   -0.224401851224875770E-02    0.798584748675325473E+00    0.869232721407525055E+00    0.124838714796291983E+01    0.403080074497090046E+00   -0.856549225993048946E+00
   -0.139373473957482119E+01   -0.393023411296048186E+01    0.580706600348716051E+03    0.239459459502482196E+04   -0.224401851224875770E-02    0.798584748675325473E+00    0.869232721407525055E+00    0.124838714796291983E+01    0.403080074497090046E+00   -0.856549225993048946E+00
   -0.323244592498919125E+01    0.498834749133415301E+00    0.608102019643076915E+03    0.160261160540182664E+04   -0.294008313417550138E+01    0.442558827573296343E+00    0.830167912790397367E+00   -0.697782083478328818E-01    0.768910789403709161E+00   -0.339115704674413632E+01
   -0.863292448191897321E+00    0.906948896040075780E+00    0.535140903940080079E+03    0.267438621141411386E+04    0.702281292204864016E+00    0.385542697282223124E+00   -0.438878867744803003E-01    0.949621725747851642E+00    0.474481702965562580E+00   -0.206934990720362588E+01
   -0.863292448191897321E+00    0.906948896040075780E+00    0.535140903940080079E+03    0.267438621141411386E+04    0.702281292204864016E+00    0.385542697282223124E+00   -0.438878867744803003E-01    0.949621725747851642E+00    0.474481702965562580E+00   -0.206934990720362588E+01
   -0.345323119668029044E+01    0.502035925811275163E+01    0.430480516333194828E+03    0.305138569948794839E+04   -0.341868619440428034E+01    0.667097385796841635E+00   -0.174940300231478219E+00    0.208690327020450450E+01    0.518550349655596876E+00   -0.237526335725794047E+01
   -0.345323119668029044E+01    0.502035925811275163E+01    0.430480516333194828E+03    0.305138569948794839E+04   -0.341868619440428034E+01    0.667097385796841635E+00   -0.174940300231478219E+00    0.208690327020450450E+01    0.518550349655596876E+00   -0.237526335725794047E+01
   -0.176630315991363496E+01    0.314083212254608668E+00    0.637551616443359649E+03    0.219981246713676683E+04   -0.231781447870762847E+01    0.714531142187087465E+00   -0.375289428633835520E+00    0.127593760209152762E+01    0.525968605691741642E+00   -0.258069699091557636E+01
   -0.380848680630678782E+01    0.324712013953481105E+01    0.859850226450413402E+03    0.267103604151035779E+04   -0.439368782712638861E+01    0.868488536724530080E+00    0.330522602866973436E+00    0.100999738438876729E+01    0.373004984645114335E+00   -0.475602857469660023E+01
   -0.337021877787643831E+01    0.229137313427348666E+00    0.761354041723546175E+03    0.242458355482510069E+04   -0.377852642867940958E+01    0.650284679752499928E+00   -0.964369947578700426E-01    0.190035350373834833E+01    0.497612354201531715E+00   -0.375464658986254207E+01
   -0.424486489548748924E+01   -0.292000494700051583E+01    0.999276641704031476E+03    0.277038193407611107E+04    0.127614659076164649E+01    0.520857756694250940E+00   -0.844661086464732147E+00    0.767654698865292584E+00    0.827253161194873132E+00   -0.342307186690094412E+01
   -0.462132797988149946E+01   -0.250698420965171742E+01    0.800490828024214920E+03    0.310918195760077379E+04   -0.244088355893822762E+01    0.390606006031615216E+00   -0.126993204674038118E+01    0.258856548353210947E+01    0.668980906615894044E+00   -0.325093102810968038E+01
   -0.520663018504699693E+01   -0.133130364660302991E+01    0.931923809229368771E+03    0.285183230662276128E+04   -0.103626742002577821E+01    0.299586385710916447E+00   -0.129156991643818087E+01    0.636508225361454016E-02    0.192957420492875148E+00   -0.408776452041332661E+01
   -0.154012441635131836E+01    0.196794104576110840E+01    0.818939387798309326E+03    0.333164444565773010E+04    0.728720784187316895E+00    0.347583055496215820E+00   -0.368394196033477783E+00    0.249200275540351868E+01    0.592725819349288918E+00   -0.418107255918863618E+01
   -0.715101639654489318E+01   -0.213660151467954096E+01    0.711721181074916899E+03    0.285007341103790077E+04   -0.109361361823445868E+01    0.342507309779901181E+00   -0.138429239755251299E+01    0.157495692934742504E+01    0.925680667136286051E+00   -0.431869307059999663E+01
   -0.202595919175817230E+01    0.593560816125277668E+00    0.362509150928728673E+03    0.316989297973955536E+04   -0.225559205208787894E+01    0.747175511932450132E+00   -0.186039534965570130E+00    0.883646197379439613E-02    0.201145152624502055E+00   -0.265787700922422143E+01
   -0.305991223499319975E+01    0.449546439287123079E+01    0.269393168794162705E+03    0.289073179395003626E+04    0.242906943567435363E+00    0.312587583812497405E+00   -0.151683001924108662E+00   -0.787836905327777171E+00    0.722046857720924695E+00   -0.276178157850611017E+01
   -0.453683384612986629E+00    0.411079556621868747E+01    0.116043954865355360E+03    0.303669917216328031E+04   -0.582699364645113960E+00    0.527647041224455160E+00   -0.660255840320607135E+00   -0.474788781101309176E+00    0.397335169230946250E+00   -0.210657155579025135E+01
   -0.453683384612986629E+00    0.411079556621868747E+01    0.116043954865355360E+03    0.303669917216328031E+04   -0.582699364645113960E+00    0.527647041224455160E+00   -0.660255840320607135E+00   -0.474788781101309176E+00    0.397335169230946250E+00   -0.210657155579025135E+01
   -0.780321252941071641E+01   -0.327519871956055786E+01    0.823244565283038924E+03    0.291220135949972155E+04   -0.362729559752842157E+01    0.817805690995796475E+00   -0.464869401788302383E+00    0.129762306835120045E+01    0.474253955376366831E+00   -0.316541750999716509E+01
   -0.123068569744600786E+01    0.194810025571477397E+01    0.286776360262647302E+03    0.307470090433970563E+04   -0.176178168619534592E+01    0.603718969424658747E+00   -0.103453804584703590E+01    0.912220006619308688E-01    0.296231978525814177E+00   -0.214546720930392754E+01
   -0.123068569744600786E+01    0.194810025571477397E+01    0.286776360262647302E+03    0.307470090433970563E+04   -0.176178168619534592E+01    0.603718969424658747E+00   -0.103453804584703590E+01    0.912220006619308688E-01    0.296231978525814177E+00   -0.214546720930392754E+01
   -0.288075877778786538E+01    0.274788707527092946E+00    0.128699330630767321E+03    0.317639975671524007E+04   -0.218885272970665934E+01    0.701522269404627696E+00   -0.733535321419979347E+00    0.560329429109281296E+00    0.435786841759421728E+00   -0.315159324612291680E+01
   -0.235932119730018641E+01   -0.159603851889717419E+01    0.748549319596791918E+02    0.345072957206280762E+04   -0.237428368550920865E+00    0.675407634757113406E+00   -0.126151197715764818E+01    0.734920396754914496E+00    0.310945204643769957E+00   -0.287788596364169447E+01
   -0.421193772436744052E+01   -0.358858698975499246E+01    0.189952729915869782E+03    0.151602581103573993E+04    0.504477842425290035E+00    0.624616878965931210E-01   -0.357657395218632157E+01    0.177293740068005246E+00    0.581331587262200911E+00   -0.172082650506818147E+01
   -0.421193772436744052E+01   -0.358858698975499246E+01    0.189952729915869782E+03    0.151602581103573993E+04    0.504477842425290035E+00    0.624616878965931210E-01   -0.357657395218632157E+01    0.177293740068005246E+00    0.581331587262200911E+00   -0.172082650506818147E+01
   -0.483997813795192133E+01   -0.444302938258982838E+01    0.572804033798693240E+03    0.126111532616678596E+04    0.184891541774441315E+01   -0.102783035638216558E+00   -0.266953742729487242E+01    0.112427204789433910E+01    0.987589302040485673E+00   -0.189894192671580120E+01
   -0.483997813795192133E+01   -0.444302938258982838E+01    0.572804033798693240E+03    0.126111532616678596E+04    0.184891541774441315E+01   -0.102783035638216558E+00   -0.266953742729487242E+01    0.112427204789433910E+01    0.987589302040485673E+00   -0.189894192671580120E+01
   -0.216927483530449461E+01   -0.240859674603578178E+01    0.474332127582612202E+03    0.183977458861938067E+04    0.334523278728225826E+01    0.534657273161355695E+00   -0.269038867072484322E+01    0.127114520193966074E+01    0.585646357903597981E+00   -0.352549412264118001E+01
   -0.352959494229847603E+01   -0.562911157139100204E+01    0.637402673531900973E+03    0.249137957626654043E+04    0.152172086432602427E+01    0.126958371141604465E+00   -0.269962178053450330E+01    0.246353417969167143E+01    0.266406433905695961E+00   -0.282738534064669578E+01
