  -0.170123994350433350E+001  -0.487621879577636719E+001   0.951138377189636230E+003   0.134866780042648315E+004  -0.478046053647994995E+001   0.508375525474548340E+000  -0.283127182722091675E+001   0.275093731284141541E+001   0.131233254671096811E+001  -0.316010018073969055E+006  -0.567345825119700908E+001    1
  -0.972243189811706543E+001   0.291169452667236328E+001   0.818508684635162354E+003   0.301699644327163696E+004  -0.746940994262695312E+001  -0.780097961425781250E+000  -0.160109305381774902E+001   0.703484058380126953E+000   0.527945107221603371E+000  -0.252689115076281130E+006  -0.567745825119701042E+001    1
  -0.232995450496673584E+001  -0.587487459182739258E+000   0.988493561744689941E+003   0.141015863418579102E+004  -0.796763920783996582E+001  -0.720362544059753418E+000  -0.127183520793914795E+001   0.394553661346435547E+000   0.122041655182838449E+001  -0.239034676837503124E+006  -0.568145825119700554E+001    1
  -0.446246027946472168E+001   0.430562281608581543E+001   0.974355280399322510E+003   0.106586849689483643E+004   0.494498527050018311E+001  -0.883457183837890625E+000  -0.281442338228225708E+001  -0.108981433510780334E+001   0.155310559868812570E+001  -0.234142211305706762E+006  -0.568545825119700243E+001    1
  -0.288443267345428467E+001  -0.498629093170166016E+001   0.656119942665100098E+003   0.336490294337272644E+004  -0.762222075462341309E+001  -0.959227442741394043E+000  -0.190377467870712280E+001   0.552007108926773071E+000   0.261137640476226784E+000  -0.233066650600777561E+006  -0.568945825119700022E+001    1
  -0.260672688484191895E+001  -0.213249850273132324E+001   0.548802971839904785E+003   0.208223125338554382E+004   0.404193377494812012E+001  -0.597858548164367676E+000  -0.201038920879364014E+001  -0.108949944376945496E+001   0.221348053216934210E+000  -0.214005691704297729E+006  -0.569345825119700688E+001    1
  -0.182286143302917480E+001   0.325246167182922363E+001   0.954921007156372070E+003   0.256529858708381653E+004   0.585919296741485596E+001  -0.431012034416198730E+000  -0.396072977781295776E+001   0.712245225906372070E+000   0.818615829944610573E+000  -0.202108033228519722E+006  -0.569745825119701532E+001    1
  -0.851696848869323730E+001   0.246069359779357910E+001   0.546986699104309082E+003   0.267119711637496948E+004   0.322180634737014771E+001  -0.805831789970397949E+000  -0.346826130151748657E+001   0.224435117840766907E+001   0.149050722122192392E+001  -0.182084275284131698E+006  -0.570145825119701666E+001    1
  -0.494887351989746094E+001  -0.550449299812316895E+001   0.862697541713714600E+003   0.335945746302604675E+004  -0.283063852787017822E+001   0.130941629409790039E+000  -0.178933680057525635E+000  -0.572756052017211914E+000   0.876724457740783669E+000  -0.177284886731754814E+006  -0.570545825119701711E+001    1
  -0.732852220535278320E+000  -0.321183228492736816E+001   0.741236746311187744E+003   0.134841686487197876E+004   0.364048218727111816E+001   0.592190146446228027E+000   0.961155295372009277E-001  -0.760744839906692505E+000   0.690320765972137429E+000  -0.171094983372206741E+006  -0.570945825119700601E+001    1
  -0.309204339981079102E+001  -0.414261674880981445E+001   0.514169514179229736E+003   0.153778454661369324E+004   0.197654521465301514E+001  -0.460982322692871094E-002  -0.112418019771575928E+001  -0.321173965930938721E-001   0.105879861712455758E+001  -0.167088982310954772E+006  -0.571345825119699935E+001    1
  -0.103448033332824707E+001  -0.363869833946228027E+001   0.993659734725952148E+003   0.275241410732269287E+004   0.249792909622192383E+001   0.348682880401611328E+000   0.784595668315887451E+000   0.756656169891357422E+000   0.458645409345626809E+000  -0.164278515426612110E+006  -0.571745825119700424E+001    1
  -0.412486791610717773E+000   0.138772487640380859E+000   0.531762003898620605E+003   0.131929820775985718E+004   0.556845313310623169E+001   0.371650695800781250E+000  -0.826316118240356445E+000   0.766369253396987915E+000   0.159654799699783334E+001  -0.159910329306058818E+006  -0.572145825119699669E+001    1
  -0.415600538253784180E+000  -0.598160791397094727E+001   0.428371071815490723E+003   0.291407814621925354E+004   0.377562975883483887E+001   0.855917096138000488E+000   0.469495713710784912E+000  -0.313410311937332153E+000   0.132106724977493295E+001  -0.142619257442972390E+006  -0.572545825119699714E+001    1
  -0.997340261936187744E+001   0.322446298599243164E+001   0.205796897411346436E+003   0.233723706007003784E+004  -0.250499063730239868E+001   0.543116450309753418E+000  -0.153137171268463135E+001   0.283542770147323608E+001   0.110557258725166330E+001  -0.138846976852858701E+006  -0.572945825119700736E+001    1
  -0.378928184509277344E+000   0.740917682647705078E+000   0.408313810825347900E+003   0.330259448289871216E+004  -0.329550021886825562E+001   0.790869951248168945E+000   0.836381077766418457E+000   0.132112249732017517E+001   0.125678068995475778E+001  -0.135051439521750319E+006  -0.573345825119700869E+001    1
  -0.833643198013305664E+001   0.456051206588745117E+001   0.561778485774993896E+003   0.303192248940467834E+004   0.816011488437652588E+000   0.181638360023498535E+000  -0.608293056488037109E+000   0.180186447501182556E+001   0.658464974164962746E+000  -0.131297744768927194E+006  -0.573745825119701003E+001    1
  -0.458866357803344727E-001   0.737422943115234375E+000   0.867790400981903076E+003   0.182683101296424866E+004  -0.524115407466888428E+001   0.413381814956665039E+000  -0.335047477483749390E+001   0.127677485346794128E+001   0.319123154878616311E+000  -0.113319602067478976E+006  -0.574145825119699982E+001    1
  -0.922518968582153320E+000   0.205329036712646484E+001   0.333140373229980469E+003   0.138778916001319885E+004  -0.181520426273345947E+001  -0.639392375946044922E+000  -0.239421570301055908E+001  -0.102537453174591064E+001   0.318067795038223244E+000  -0.113014160898705944E+006  -0.574545825119698961E+001    1
  -0.267806291580200195E+001  -0.494934511184692383E+001   0.603489160537719727E+003   0.136132201552391052E+004  -0.343675071001052856E+001  -0.459815382957458496E+000   0.825062751770019531E+000  -0.427755296230316162E+000   0.484121298789978005E+000  -0.112875603865321740E+006  -0.574945825119698917E+001    1
  -0.772188901901245117E+000   0.591584157943725586E+001   0.521816790103912354E+003   0.288956201076507568E+004  -0.170995169878005981E+001   0.855239987373352051E+000  -0.351363325119018555E+001  -0.213236510753631592E-001   0.785660600662231423E+000  -0.107465986741733854E+006  -0.575345825119700649E+001    1
  -0.362144172191619873E+001  -0.570297503471374512E+001   0.354798316955566406E+003   0.281804880499839783E+004  -0.419352614879608154E+001  -0.616502165794372559E+000  -0.222121530771255493E+001   0.270103079080581665E+001   0.144519487619400033E+001  -0.994576602424323937E+005  -0.575745825119699450E+001    1
  -0.805749893188476562E+000  -0.113899540901184082E+001   0.548062086105346680E+003   0.225345125794410706E+004  -0.800878697633743286E+001  -0.956597566604614258E+000  -0.222887033224105835E+001   0.231669867038726807E+001   0.156173113584518441E+001  -0.985660061120781611E+005  -0.576145825119700294E+001    1
  -0.254797875881195068E+001   0.345231413841247559E+001   0.588225424289703369E+003   0.190777471661567688E+004  -0.449891620874404907E+001  -0.606256604194641113E+000  -0.393484348058700562E+001  -0.144686624407768250E+001   0.418397432565689065E+000  -0.876471598321962083E+005  -0.576545825119700872E+001    1
  -0.340038418769836426E+001   0.341472244262695312E+001   0.961271405220031738E+003   0.349564334750175476E+004   0.177516102790832520E+000   0.243213534355163574E+000  -0.275152498483657837E+001  -0.511748403310775757E+000   0.148806471228599557E+001  -0.863777725621819845E+005  -0.576945825119700206E+001    1
  -0.326919555664062500E+000  -0.167861008644104004E+001   0.838102936744689941E+003   0.202853253483772278E+004  -0.374595165252685547E+000  -0.261014938354492188E+000  -0.199736440181732178E+001   0.190694215893745422E+001   0.359623169898986794E+000  -0.808547101362936664E+005  -0.577345825119699096E+001    1
  -0.252591371536254883E+001  -0.294838643074035645E+001   0.677630901336669922E+003   0.293379282951354980E+004  -0.539689028263092041E+001  -0.185109496116638184E+000   0.983706772327423096E+000   0.702552527189254761E+000   0.158702111244201666E+000  -0.771460526182503963E+005  -0.577745825119700207E+001    1
  -0.239162147045135498E+001  -0.317524194717407227E+001   0.205184817314147949E+002   0.200348651409149170E+004  -0.338504397869110107E+001   0.691655635833740234E+000   0.108052849769592285E+000  -0.548387646675109863E+000   0.235403633117675787E+000  -0.759141629144216422E+005  -0.578145825119700607E+001    1
  -0.405380249023437500E+001  -0.300119805335998535E+001   0.962522983551025391E+003   0.239062061905860901E+004   0.257561123371124268E+001   0.821241140365600586E-001  -0.229929924011230469E+000  -0.848942041397094727E+000   0.686014658212661721E+000  -0.589785766003990648E+005  -0.578545825119699586E+001    1
  -0.159981906414031982E+001  -0.411033296585083008E+001   0.121956169605255127E+003   0.104155337810516357E+004  -0.207912737131118774E+001   0.812261581420898438E+000   0.725298583507537842E+000  -0.206992328166961670E-001   0.106106481552124032E+001  -0.552892046979736624E+005  -0.578945825119699542E+001    1
  -0.406825959682464600E+001  -0.208807826042175293E+001   0.323277711868286133E+002   0.325772842764854431E+004  -0.534459292888641357E+000  -0.313853502273559570E+000  -0.380473786592483521E+001  -0.896488487720489502E+000   0.133479783535003671E+001  -0.544010259745496878E+005  -0.579345825119700208E+001    1
  -0.264933049678802490E+001  -0.339745616912841797E+001   0.838622212409973145E+003   0.215718215703964233E+004   0.160128182172775269E+001   0.410754919052124023E+000  -0.216905736923217773E+001  -0.568618208169937134E+000   0.683514928817749001E+000  -0.534091932089342954E+005  -0.579745825119701674E+001    1
  -0.824718475341796875E+001   0.485758209228515625E+001   0.158361256122589111E+003   0.210518708825111389E+004  -0.545169138908386230E+001  -0.851915836334228516E+000  -0.373586887121200562E+001   0.223551356792449951E+001   0.520370817184448220E+000  -0.516933993524240941E+005  -0.580145825119701808E+001    1
  -0.186334609985351562E+001   0.283960103988647461E+000   0.337583959102630615E+003   0.122355094552040100E+004  -0.671637529134750366E+001  -0.216511487960815430E-001   0.545893669128417969E+000  -0.656895875930786133E+000   0.123390028476715097E+001  -0.507489482528100634E+005  -0.580545825119701497E+001    1
  -0.102581799030303955E+001  -0.438687801361083984E-001   0.328466773033142090E+003   0.273735782504081726E+004  -0.277967923879623413E+001  -0.369234204292297363E+000  -0.163262486457824707E-001  -0.102597078680992126E+001   0.125137841701507574E+000  -0.405497953310405937E+005  -0.580945825119701542E+001    1
  -0.207756996154785156E+001  -0.462808871269226074E+001   0.566240012645721436E+003   0.238975322246551514E+004  -0.793644243478775024E+001   0.724780797958374023E+000   0.124839544296264648E-001   0.230850559473037720E+001   0.730274862051010110E+000  -0.377670628096074797E+005  -0.581345825119700965E+001    1
  -0.941225290298461914E+000   0.504626870155334473E+001   0.581458926200866699E+003   0.174860915541648865E+004   0.308099931478500366E+001  -0.610697627067565918E+000  -0.104424232244491577E+001   0.212484696507453918E+001   0.895494377613067605E+000  -0.325484574575000224E+005  -0.581745825119700388E+001    1
  -0.813307821750640869E+001   0.192034220695495605E+001   0.255914092063903809E+003   0.324519997835159302E+004  -0.715509796142578125E+001  -0.453328847885131836E+000  -0.399103635549545288E+001   0.261764279007911682E+001   0.375723665952682473E+000  -0.316336051995488015E+005  -0.582145825119701144E+001    1
  -0.841957569122314453E+001   0.327053046226501465E+001   0.829761207103729248E+003   0.246939814090728760E+004  -0.326778852939605713E+001   0.234623312950134277E+000  -0.247876697778701782E+001   0.257021516561508179E+000   0.118601030111312872E+000  -0.270442033631038612E+005  -0.582545825119701988E+001    1
  -0.485423684120178223E+001  -0.177583909034729004E+001   0.943638384342193604E+003   0.343528693914413452E+004  -0.424620473384857178E+001   0.542024254798889160E+000  -0.139812284708023071E+001   0.352049767971038818E-001   0.154496437907218942E+001  -0.260968851671372431E+005  -0.582945825119701144E+001    1
  -0.531243979930877686E+001  -0.342965054512023926E+001   0.576026320457458496E+003   0.326176053285598755E+004  -0.308717304468154907E+001  -0.812615394592285156E+000  -0.277560108900070190E+001   0.499944359064102173E+000   0.133984602093696603E+001  -0.242035495492069531E+005  -0.583345825119701189E+001    1
  -0.526493132114410400E+001  -0.216031408309936523E+001   0.635787665843963623E+003   0.336543506383895874E+004  -0.489933782815933228E+001   0.610801577568054199E+000  -0.141528511047363281E+001  -0.532975405454635620E+000   0.800171887874603249E+000  -0.229515324061034953E+005  -0.583745825119700257E+001    1
  -0.572619616985321045E+001  -0.288042569160461426E+001   0.941956043243408203E+003   0.281082352995872498E+004  -0.566845947504043579E+001   0.700915932655334473E+000  -0.291285181045532227E+001  -0.143481588363647461E+001   0.446284270286560036E+000  -0.216315691816288017E+005  -0.584145825119700213E+001    1
  -0.572732686996459961E+000  -0.150139045715332031E+001   0.467103004455566406E+003   0.296431711316108704E+004   0.394135093688964844E+001   0.259148597717285156E+000  -0.285516583919525146E+001   0.183949559926986694E+000   0.408160334825515725E+000  -0.206577148996801916E+005  -0.584545825119700435E+001    1
  -0.290380656719207764E+001  -0.420242786407470703E+000   0.422528862953186035E+003   0.321123665571212769E+004  -0.228707993030548096E+001  -0.749420762062072754E+000  -0.152634555101394653E+001  -0.928219020366668701E+000   0.122116667628288278E+001  -0.153227210950303070E+005  -0.584945825119698881E+001    1
  -0.637124001979827881E+001  -0.209279108047485352E+001   0.525623798370361328E+003   0.314161232113838196E+004   0.596600532531738281E+000  -0.998893499374389648E+000   0.188578426837921143E+000  -0.987462311983108521E+000   0.145705855488777170E+001  -0.147879935944886347E+005  -0.585345825119700436E+001    1
  -0.788067042827606201E+001   0.192393350601196289E+001   0.879844963550567627E+003   0.169057017564773560E+004  -0.103254103660583496E+001  -0.744725584983825684E+000  -0.265359485149383545E+001   0.226687878370285034E+001   0.281860744953155495E+000  -0.127354290638348775E+005  -0.585745825119701369E+001    1
  -0.842949867248535156E+001   0.290004944801330566E+001   0.699611902236938477E+003   0.229533603787422180E+004   0.950476884841918945E+000  -0.702402591705322266E+000  -0.319214934110641479E+001   0.120244655013084412E+001   0.154993174076080331E+001  -0.125806988243636224E+005  -0.586145825119700348E+001    1
  -0.613924622535705566E+001  -0.177527761459350586E+001   0.591711103916168213E+003   0.324700346589088440E+004  -0.513597393035888672E+001  -0.897433042526245117E+000  -0.215407067537307739E+001  -0.135375791788101196E+001   0.934472864866256692E+000  -0.114504007921366338E+005  -0.586545825119701103E+001    1
  -0.678645610809326172E+001  -0.203691244125366211E+001   0.780345857143402100E+003   0.270293912291526794E+004   0.200859493017196655E+001  -0.895129323005676270E+000  -0.333593273162841797E+001  -0.129759138822555542E+001   0.556441521644592263E+000  -0.107662482962185841E+005  -0.586945825119701325E+001    1
  -0.994049549102783203E+001   0.463871383666992188E+001   0.977717816829681396E+003   0.117896503210067749E+004  -0.703103864192962646E+001  -0.281571149826049805E+000   0.834478199481964111E+000   0.558734893798828125E+000   0.837541139125823952E+000  -0.925103858305421636E+004  -0.587345825119699771E+001    1
  -0.357896029949188232E+001  -0.531688356399536133E+001   0.148359715938568115E+003   0.178787818551063538E+004  -0.162038290500640869E+001   0.476656556129455566E+000  -0.140762442350387573E+001   0.264352154731750488E+001   0.151218912601470956E+001  -0.851159232118859654E+004  -0.587745825119699639E+001    1
  -0.996109247207641602E+001   0.415901184082031250E+001   0.846802830696105957E+003   0.249323523044586182E+004   0.590373909473419189E+001  -0.758123397827148438E-002  -0.330915093421936035E+000  -0.478944718837738037E+000   0.842102503776550271E+000  -0.796365785465512181E+004  -0.588145825119700660E+001    1
  -0.414197087287902832E+001  -0.391832041740417480E+001   0.337847709655761719E+003   0.121162569522857666E+004  -0.141444736719131470E+001  -0.820223689079284668E+000  -0.172308111190795898E+001   0.964827239513397217E-001   0.156201401948928842E+001  -0.753251215359874732E+004  -0.588545825119699817E+001    1
  -0.396065056324005127E+001  -0.528809952735900879E+001   0.119124233722686768E+003   0.119811853766441345E+004   0.185557937622070312E+001  -0.149334788322448730E+000   0.149527788162231445E-001   0.721792817115783691E+000   0.132492372989654550E+001  -0.676012565567554520E+004  -0.588945825119699862E+001    1
  -0.940774023532867432E+001   0.396058416366577148E+001   0.881495475769042969E+003   0.345881587266921997E+004  -0.687870794534683228E+001  -0.451302766799926758E+000  -0.113143408298492432E+001  -0.185139834880828857E+000   0.105542770624160775E+001  -0.663244457428289843E+004  -0.589345825119700439E+001    1
  -0.829875886440277100E+001   0.255480551719665527E+001   0.356989741325378418E+003   0.272967001795768738E+004  -0.775753819942474365E+001  -0.170466184616088867E+000   0.356346428394317627E+000   0.163995319604873657E+001   0.131607932448387155E+001  -0.653483577951690768E+004  -0.589745825119700218E+001    1
  -0.605377852916717529E+001  -0.460259342193603516E+001   0.357460856437683105E+003   0.343736967444419861E+004   0.925316870212554932E+000  -0.817877054214477539E-001  -0.270459169149398804E+001   0.372380644083023071E+000   0.159081200361251840E+001  -0.653203055542992479E+004  -0.590145825119700529E+001    1
  -0.774020135402679443E+001   0.464065647125244141E+001   0.540209949016571045E+003   0.275257101655006409E+004  -0.318140083551406860E+001   0.556434869766235352E+000  -0.222238981723785400E+001   0.286966636776924133E+001   0.598054563999176003E+000  -0.651229193560221120E+004  -0.590545825119700130E+001    1
  -0.998328268527984619E+001   0.576123476028442383E+001   0.160716593265533447E+003   0.225460356473922729E+004   0.193198978900909424E+000  -0.867837667465209961E+000  -0.172961890697479248E+000  -0.421507626771926880E+000   0.467343813180923440E+000  -0.627374177452877575E+004  -0.590945825119699730E+001    1
  -0.408172369003295898E+001  -0.147932839393615723E+001   0.329366683959960938E+003   0.311996421217918396E+004  -0.555614769458770752E+000   0.907962799072265625E+000  -0.721622645854949951E+000  -0.101462048292160034E+001   0.123175129890441903E+001  -0.600407577331408356E+004  -0.591345825119699686E+001    1
